second;src;DioCount;DisCount;DaoCount;OtherMsg;label
346.0;fe80::c30c:0:0:9;30;0;0;0;0
347.0;fe80::c30c:0:0:7;29;0;0;0;0
347.0;fe80::c30c:0:0:5;30;0;0;0;0
347.0;fe80::c30c:0:0:2;30;0;0;0;0
347.0;fe80::c30c:0:0:a;30;0;0;0;0
347.0;fe80::c30c:0:0:b;30;0;0;0;0
347.0;fe80::c30c:0:0:6;30;0;0;0;0
347.0;fe80::c30c:0:0:8;30;0;0;0;0
348.0;fe80::c30c:0:0:5;0;0;11;0;0
348.0;fe80::c30c:0:0:4;30;0;0;0;0
348.0;fe80::c30c:0:0:c;0;220;0;0;1
349.0;fe80::c30c:0:0:c;0;248;0;0;1
350.0;fe80::c30c:0:0:5;30;0;0;0;0
350.0;fe80::c30c:0:0:c;0;153;0;0;1
350.0;fe80::c30c:0:0:6;30;0;0;0;0
351.0;fe80::c30c:0:0:4;15;0;0;0;0
351.0;fe80::c30c:0:0:3;30;0;0;0;0
351.0;fe80::c30c:0:0:7;30;0;0;0;0
351.0;fe80::c30c:0:0:2;30;0;0;0;0
351.0;fe80::c30c:0:0:c;0;3;0;0;1
351.0;fe80::c30c:0:0:b;30;0;0;0;0
351.0;fe80::c30c:0:0:8;30;0;0;0;0
352.0;fe80::c30c:0:0:5;0;0;39;0;0
352.0;fe80::c30c:0:0:4;15;0;0;0;0
352.0;fe80::c30c:0:0:9;30;0;0;0;0
352.0;fe80::c30c:0:0:a;30;0;0;0;0
353.0;fe80::c30c:0:0:2;0;0;32;0;0
353.0;fe80::c30c:0:0:4;0;0;6;0;0
353.0;fe80::c30c:0:0:5;0;0;38;0;0
354.0;fe80::c30c:0:0:4;0;0;3;0;0
354.0;fe80::c30c:0:0:c;0;199;0;0;1
355.0;fe80::c30c:0:0:c;0;269;0;0;1
356.0;fe80::c30c:0:0:2;0;0;24;0;0
356.0;fe80::c30c:0:0:9;0;0;80;0;0
356.0;fe80::c30c:0:0:b;30;0;0;0;0
356.0;fe80::c30c:0:0:7;30;0;0;0;0
357.0;fe80::c30c:0:0:4;30;0;0;0;0
357.0;fe80::c30c:0:0:9;0;0;3;0;0
357.0;fe80::c30c:0:0:5;30;0;0;0;0
357.0;fe80::c30c:0:0:2;30;0;0;0;0
357.0;fe80::c30c:0:0:a;1;0;0;0;0
357.0;fe80::c30c:0:0:8;30;0;0;0;0
358.0;fe80::c30c:0:0:6;30;0;0;0;0
358.0;fe80::c30c:0:0:a;29;0;0;0;0
358.0;fe80::c30c:0:0:b;0;0;21;0;0
359.0;fe80::c30c:0:0:c;0;198;0;0;1
359.0;fe80::c30c:0:0:9;30;0;0;0;0
360.0;fe80::c30c:0:0:5;0;0;171;0;0
360.0;fe80::c30c:0:0:c;0;114;0;0;1
360.0;fe80::c30c:0:0:7;93;0;0;0;0
361.0;fe80::c30c:0:0:9;30;0;0;0;0
361.0;fe80::c30c:0:0:7;96;0;0;0;0
361.0;fe80::c30c:0:0:5;0;0;141;0;0
361.0;fe80::c30c:0:0:2;23;0;0;0;0
361.0;fe80::c30c:0:0:6;30;0;0;0;0
361.0;fe80::c30c:0:0:8;30;0;0;0;0
362.0;fe80::c30c:0:0:2;7;0;267;0;0
363.0;fe80::c30c:0:0:2;0;0;60;0;0
363.0;fe80::c30c:0:0:a;0;0;21;0;0
363.0;fe80::c30c:0:0:5;30;0;0;0;0
363.0;fe80::c30c:0:0:b;30;0;2;0;0
364.0;fe80::c30c:0:0:2;0;0;15;0;0
364.0;fe80::c30c:0:0:c;0;180;0;0;1
364.0;fe80::c30c:0:0:a;0;0;2;0;0
365.0;fe80::c30c:0:0:4;30;0;36;0;0
365.0;fe80::c30c:0:0:c;0;175;0;0;1
365.0;fe80::c30c:0:0:9;0;0;58;0;0
366.0;fe80::c30c:0:0:2;30;0;59;0;0
366.0;fe80::c30c:0:0:c;0;99;0;0;1
366.0;fe80::c30c:0:0:a;30;0;39;0;0
367.0;fe80::c30c:0:0:4;30;0;32;0;0
367.0;fe80::c30c:0:0:9;0;0;2;0;0
367.0;fe80::c30c:0:0:7;30;0;0;0;0
367.0;fe80::c30c:0:0:2;0;0;3;0;0
367.0;fe80::c30c:0:0:5;24;0;0;0;0
367.0;fe80::c30c:0:0:b;30;0;0;0;0
367.0;fe80::c30c:0:0:6;30;0;0;0;0
367.0;fe80::c30c:0:0:8;30;0;0;0;0
368.0;fe80::c30c:0:0:5;6;0;39;0;0
368.0;fe80::c30c:0:0:c;0;125;0;0;1
369.0;fe80::c30c:0:0:c;0;31;0;0;1
369.0;fe80::c30c:0:0:a;10;0;234;0;0
370.0;fe80::c30c:0:0:3;30;0;0;0;0
370.0;fe80::c30c:0:0:9;30;0;0;0;0
370.0;fe80::c30c:0:0:a;20;0;37;0;0
370.0;fe80::c30c:0:0:b;0;0;2;0;0
371.0;fe80::c30c:0:0:7;30;0;0;0;0
371.0;fe80::c30c:0:0:5;0;0;42;0;0
371.0;fe80::c30c:0:0:c;0;211;0;0;1
371.0;fe80::c30c:0:0:b;0;0;3;0;0
371.0;fe80::c30c:0:0:8;30;0;0;0;0
372.0;fe80::c30c:0:0:2;0;0;61;0;0
372.0;fe80::c30c:0:0:c;0;161;0;0;1
372.0;fe80::c30c:0:0:6;30;0;0;0;0
372.0;fe80::c30c:0:0:b;30;0;0;0;0
373.0;fe80::c30c:0:0:4;30;0;0;0;0
373.0;fe80::c30c:0:0:5;0;0;33;0;0
373.0;fe80::c30c:0:0:2;0;0;51;0;0
373.0;fe80::c30c:0:0:a;17;0;0;0;0
373.0;fe80::c30c:0:0:c;0;117;0;0;1
374.0;fe80::c30c:0:0:2;0;0;130;0;0
374.0;fe80::c30c:0:0:c;0;117;0;0;1
374.0;fe80::c30c:0:0:a;0;0;11;0;0
375.0;fe80::c30c:0:0:4;15;0;0;0;0
375.0;fe80::c30c:0:0:9;0;0;1;0;0
375.0;fe80::c30c:0:0:2;30;0;35;0;0
375.0;fe80::c30c:0:0:5;30;0;0;0;0
375.0;fe80::c30c:0:0:a;30;0;67;0;0
376.0;fe80::c30c:0:0:4;15;0;214;0;0
376.0;fe80::c30c:0:0:3;3;0;0;0;0
376.0;fe80::c30c:0:0:9;0;0;78;0;0
376.0;fe80::c30c:0:0:7;29;0;0;0;0
376.0;fe80::c30c:0:0:8;29;0;0;0;0
377.0;fe80::c30c:0:0:5;0;0;37;0;0
377.0;fe80::c30c:0:0:4;0;0;92;0;0
377.0;fe80::c30c:0:0:3;27;0;0;0;0
377.0;fe80::c30c:0:0:9;28;0;0;0;0
378.0;fe80::c30c:0:0:4;0;0;259;0;0
378.0;fe80::c30c:0:0:9;32;0;213;0;0
379.0;fe80::c30c:0:0:2;30;0;0;0;0
379.0;fe80::c30c:0:0:c;0;144;0;0;1
379.0;fe80::c30c:0:0:9;0;0;3;0;0
379.0;fe80::c30c:0:0:b;30;0;14;0;0
380.0;fe80::c30c:0:0:4;0;0;20;0;0
380.0;fe80::c30c:0:0:3;0;0;36;0;0
380.0;fe80::c30c:0:0:2;0;0;24;0;0
380.0;fe80::c30c:0:0:5;24;0;0;0;0
380.0;fe80::c30c:0:0:a;0;0;33;0;0
380.0;fe80::c30c:0:0:c;0;12;0;0;1
380.0;fe80::c30c:0:0:b;0;0;31;0;0
381.0;fe80::c30c:0:0:5;6;0;0;0;0
381.0;fe80::c30c:0:0:c;0;156;0;0;1
382.0;fe80::c30c:0:0:2;30;0;0;0;0
382.0;fe80::c30c:0:0:4;30;0;0;0;0
382.0;fe80::c30c:0:0:c;0;156;0;0;1
382.0;fe80::c30c:0:0:8;30;0;0;0;0
383.0;fe80::c30c:0:0:c;0;117;27;0;1
383.0;fe80::c30c:0:0:9;30;0;72;0;0
383.0;fe80::c30c:0:0:a;0;0;9;0;0
383.0;fe80::c30c:0:0:7;30;0;0;0;0
384.0;fe80::c30c:0:0:3;30;0;0;0;0
384.0;fe80::c30c:0:0:5;30;0;30;0;0
384.0;fe80::c30c:0:0:b;30;0;0;0;0
384.0;fe80::c30c:0:0:c;0;0;4;0;1
384.0;fe80::c30c:0:0:6;60;0;0;0;0
385.0;fe80::c30c:0:0:c;0;111;0;0;1
385.0;fe80::c30c:0:0:a;30;0;0;0;0
386.0;fe80::c30c:0:0:c;0;187;0;0;1
386.0;fe80::c30c:0:0:b;30;0;0;0;0
387.0;fe80::c30c:0:0:7;30;0;0;0;0
387.0;fe80::c30c:0:0:5;30;0;0;0;0
387.0;fe80::c30c:0:0:2;30;0;0;0;0
387.0;fe80::c30c:0:0:a;27;0;0;0;0
387.0;fe80::c30c:0:0:c;0;14;0;0;1
387.0;fe80::c30c:0:0:6;30;0;0;0;0
387.0;fe80::c30c:0:0:8;30;0;0;0;0
388.0;fe80::c30c:0:0:c;0;249;0;0;1
388.0;fe80::c30c:0:0:3;0;0;161;0;0
388.0;fe80::c30c:0:0:a;3;0;0;0;0
389.0;fe80::c30c:0:0:4;30;0;55;0;0
389.0;fe80::c30c:0:0:c;0;63;0;0;1
390.0;fe80::c30c:0:0:5;0;0;20;0;0
390.0;fe80::c30c:0:0:c;0;156;0;0;1
391.0;fe80::c30c:0:0:9;0;0;31;0;0
391.0;fe80::c30c:0:0:5;0;0;3;0;0
391.0;fe80::c30c:0:0:b;0;0;22;0;0
391.0;fe80::c30c:0:0:c;0;156;0;0;1
391.0;fe80::c30c:0:0:6;30;0;0;0;0
392.0;fe80::c30c:0:0:4;30;0;0;0;0
392.0;fe80::c30c:0:0:3;0;0;69;0;0
392.0;fe80::c30c:0:0:9;0;0;3;0;0
392.0;fe80::c30c:0:0:7;2;0;0;0;0
392.0;fe80::c30c:0:0:2;30;0;0;0;0
392.0;fe80::c30c:0:0:5;30;0;0;0;0
392.0;fe80::c30c:0:0:a;30;0;45;0;0
392.0;fe80::c30c:0:0:b;30;0;0;0;0
393.0;fe80::c30c:0:0:9;30;0;0;0;0
393.0;fe80::c30c:0:0:7;28;0;0;0;0
393.0;fe80::c30c:0:0:2;0;0;21;0;0
393.0;fe80::c30c:0:0:a;0;0;43;0;0
393.0;fe80::c30c:0:0:8;30;0;0;0;0
394.0;fe80::c30c:0:0:9;30;0;0;0;0
395.0;fe80::c30c:0:0:c;0;156;0;0;1
396.0;fe80::c30c:0:0:2;0;0;22;0;0
396.0;fe80::c30c:0:0:c;0;156;15;0;1
397.0;fe80::c30c:0:0:c;0;156;3;0;1
397.0;fe80::c30c:0:0:a;0;0;33;0;0
398.0;fe80::c30c:0:0:9;29;0;0;0;0
398.0;fe80::c30c:0:0:3;0;0;91;0;0
398.0;fe80::c30c:0:0:7;30;0;0;0;0
398.0;fe80::c30c:0:0:5;29;0;0;0;0
398.0;fe80::c30c:0:0:c;0;156;0;0;1
398.0;fe80::c30c:0:0:b;0;0;11;0;0
398.0;fe80::c30c:0:0:8;7;0;0;0;0
399.0;fe80::c30c:0:0:4;6;0;156;0;0
399.0;fe80::c30c:0:0:9;0;0;78;0;0
399.0;fe80::c30c:0:0:3;30;0;39;0;0
399.0;fe80::c30c:0:0:a;30;0;0;0;0
399.0;fe80::c30c:0:0:6;30;0;0;0;0
399.0;fe80::c30c:0:0:8;23;0;0;0;0
400.0;fe80::c30c:0:0:4;24;0;41;0;0
400.0;fe80::c30c:0:0:c;0;137;0;0;1
400.0;fe80::c30c:0:0:9;0;0;49;0;0
401.0;fe80::c30c:0:0:2;30;0;0;0;0
401.0;fe80::c30c:0:0:c;0;175;0;0;1
402.0;fe80::c30c:0:0:c;0;153;0;0;1
402.0;fe80::c30c:0:0:b;30;0;0;0;0
403.0;fe80::c30c:0:0:4;30;0;0;0;0
403.0;fe80::c30c:0:0:c;0;159;0;0;1
403.0;fe80::c30c:0:0:6;30;0;0;0;0
404.0;fe80::c30c:0:0:9;30;0;0;0;0
404.0;fe80::c30c:0:0:7;30;0;0;0;0
404.0;fe80::c30c:0:0:5;30;0;0;0;0
404.0;fe80::c30c:0:0:a;30;0;0;0;0
404.0;fe80::c30c:0:0:c;0;116;0;0;1
405.0;fe80::c30c:0:0:2;0;0;19;0;0
405.0;fe80::c30c:0:0:c;0;196;0;0;1
406.0;fe80::c30c:0:0:4;0;0;30;0;0
406.0;fe80::c30c:0:0:c;0;144;10;0;1
406.0;fe80::c30c:0:0:8;30;0;0;0;0
407.0;fe80::c30c:0:0:4;30;0;0;0;0
407.0;fe80::c30c:0:0:3;0;0;34;0;0
407.0;fe80::c30c:0:0:5;30;0;43;0;0
407.0;fe80::c30c:0:0:c;0;107;0;0;1
407.0;fe80::c30c:0:0:8;30;0;0;0;0
408.0;fe80::c30c:0:0:7;30;0;0;0;0
408.0;fe80::c30c:0:0:5;0;0;58;0;0
408.0;fe80::c30c:0:0:b;60;0;0;0;0
408.0;fe80::c30c:0:0:c;0;94;0;0;1
408.0;fe80::c30c:0:0:6;30;0;0;0;0
409.0;fe80::c30c:0:0:2;1;0;0;0;0
409.0;fe80::c30c:0:0:c;0;279;0;0;1
410.0;fe80::c30c:0:0:2;59;0;0;0;0
410.0;fe80::c30c:0:0:c;0;156;0;0;1
411.0;fe80::c30c:0:0:9;11;0;0;0;0
411.0;fe80::c30c:0:0:a;60;0;65;0;0
412.0;fe80::c30c:0:0:4;30;0;0;0;0
412.0;fe80::c30c:0:0:9;49;0;0;0;0
412.0;fe80::c30c:0:0:2;30;0;0;0;0
412.0;fe80::c30c:0:0:6;21;0;0;0;0
412.0;fe80::c30c:0:0:b;0;0;7;0;0
412.0;fe80::c30c:0:0:8;30;0;0;0;0
413.0;fe80::c30c:0:0:7;30;0;0;0;0
413.0;fe80::c30c:0:0:5;30;0;0;0;0
413.0;fe80::c30c:0:0:a;0;0;21;0;0
413.0;fe80::c30c:0:0:c;0;184;0;0;1
413.0;fe80::c30c:0:0:6;9;0;0;0;0
414.0;fe80::c30c:0:0:c;0;281;0;0;1
415.0;fe80::c30c:0:0:c;0;159;0;0;1
415.0;fe80::c30c:0:0:3;0;0;75;0;0
415.0;fe80::c30c:0:0:a;0;0;11;0;0
415.0;fe80::c30c:0:0:b;0;0;29;0;0
416.0;fe80::c30c:0:0:4;30;0;22;0;0
416.0;fe80::c30c:0:0:3;0;0;4;0;0
416.0;fe80::c30c:0:0:a;30;0;0;0;0
416.0;fe80::c30c:0:0:c;0;145;0;0;1
416.0;fe80::c30c:0:0:8;30;0;0;0;0
417.0;fe80::c30c:0:0:2;30;0;14;0;0
417.0;fe80::c30c:0:0:c;0;149;24;0;1
417.0;fe80::c30c:0:0:5;30;0;0;0;0
418.0;fe80::c30c:0:0:5;0;0;41;0;0
418.0;fe80::c30c:0:0:c;0;18;0;0;1
418.0;fe80::c30c:0:0:9;30;0;13;0;0
418.0;fe80::c30c:0:0:7;30;0;0;0;0
419.0;fe80::c30c:0:0:c;0;217;0;0;1
420.0;fe80::c30c:0:0:5;30;0;0;0;0
420.0;fe80::c30c:0:0:c;0;223;0;0;1
421.0;fe80::c30c:0:0:3;0;0;82;0;0
421.0;fe80::c30c:0:0:7;11;0;0;0;0
421.0;fe80::c30c:0:0:2;30;0;0;0;0
421.0;fe80::c30c:0:0:6;60;0;0;0;0
421.0;fe80::c30c:0:0:c;0;28;0;0;1
421.0;fe80::c30c:0:0:b;90;0;0;0;0
421.0;fe80::c30c:0:0:8;30;0;0;0;0
422.0;fe80::c30c:0:0:4;30;0;32;0;0
422.0;fe80::c30c:0:0:9;30;0;0;0;0
422.0;fe80::c30c:0:0:7;19;0;0;0;0
422.0;fe80::c30c:0:0:5;0;0;17;0;0
422.0;fe80::c30c:0:0:2;0;0;19;0;0
422.0;fe80::c30c:0:0:a;0;0;54;0;0
423.0;fe80::c30c:0:0:c;0;156;0;0;1
423.0;fe80::c30c:0:0:a;30;0;0;0;0
424.0;fe80::c30c:0:0:c;0;262;0;0;1
425.0;fe80::c30c:0:0:c;0;206;0;0;1
426.0;fe80::c30c:0:0:4;30;0;16;0;0
426.0;fe80::c30c:0:0:3;0;0;80;0;0
426.0;fe80::c30c:0:0:9;29;0;0;0;0
426.0;fe80::c30c:0:0:5;30;0;0;0;0
426.0;fe80::c30c:0:0:b;0;0;90;0;0
426.0;fe80::c30c:0:0:6;29;0;0;0;0
426.0;fe80::c30c:0:0:8;30;0;0;0;0
427.0;fe80::c30c:0:0:3;0;0;47;0;0
427.0;fe80::c30c:0:0:9;0;0;21;0;0
427.0;fe80::c30c:0:0:7;30;0;0;0;0
427.0;fe80::c30c:0:0:2;30;0;0;0;0
427.0;fe80::c30c:0:0:a;0;0;21;0;0
427.0;fe80::c30c:0:0:c;0;4;0;0;1
428.0;fe80::c30c:0:0:c;0;275;0;0;1
429.0;fe80::c30c:0:0:c;0;189;0;0;1
429.0;fe80::c30c:0:0:a;30;0;0;0;0
430.0;fe80::c30c:0:0:5;0;0;188;0;0
430.0;fe80::c30c:0:0:4;30;0;0;0;0
430.0;fe80::c30c:0:0:6;30;0;0;0;0
431.0;fe80::c30c:0:0:5;30;0;148;0;0
431.0;fe80::c30c:0:0:a;0;0;25;0;0
431.0;fe80::c30c:0:0:7;5;0;0;0;0
431.0;fe80::c30c:0:0:8;30;0;0;0;0
432.0;fe80::c30c:0:0:a;30;0;230;0;0
432.0;fe80::c30c:0:0:7;25;0;0;0;0
433.0;fe80::c30c:0:0:4;0;0;4;0;0
433.0;fe80::c30c:0:0:3;0;0;25;0;0
433.0;fe80::c30c:0:0:2;0;0;72;0;0
433.0;fe80::c30c:0:0:a;0;0;57;0;0
433.0;fe80::c30c:0:0:b;58;0;0;0;0
434.0;fe80::c30c:0:0:2;30;0;240;0;0
434.0;fe80::c30c:0:0:3;0;0;286;0;0
435.0;fe80::c30c:0:0:2;0;0;38;0;0
435.0;fe80::c30c:0:0:c;0;239;0;0;1
435.0;fe80::c30c:0:0:3;0;0;1;0;0
435.0;fe80::c30c:0:0:a;0;0;10;0;0
436.0;fe80::c30c:0:0:c;0;118;0;0;1
436.0;fe80::c30c:0:0:b;0;0;30;0;0
437.0;fe80::c30c:0:0:4;30;0;0;0;0
437.0;fe80::c30c:0:0:c;0;234;0;0;1
437.0;fe80::c30c:0:0:9;30;0;0;0;0
438.0;fe80::c30c:0:0:5;29;0;0;0;0
438.0;fe80::c30c:0:0:2;30;0;0;0;0
438.0;fe80::c30c:0:0:c;0;189;0;0;1
438.0;fe80::c30c:0:0:6;30;0;0;0;0
439.0;fe80::c30c:0:0:c;0;146;0;0;1
439.0;fe80::c30c:0:0:a;30;0;9;0;0
439.0;fe80::c30c:0:0:7;30;0;0;0;0
439.0;fe80::c30c:0:0:8;30;0;0;0;0
440.0;fe80::c30c:0:0:c;0;147;0;0;1
440.0;fe80::c30c:0:0:a;0;0;24;0;0
440.0;fe80::c30c:0:0:b;0;0;34;0;0
441.0;fe80::c30c:0:0:3;0;0;38;0;0
441.0;fe80::c30c:0:0:2;0;0;27;0;0
441.0;fe80::c30c:0:0:a;0;0;36;0;0
441.0;fe80::c30c:0:0:c;0;19;0;0;1
441.0;fe80::c30c:0:0:b;60;0;0;0;0
442.0;fe80::c30c:0:0:9;30;0;65;0;0
442.0;fe80::c30c:0:0:6;30;0;0;0;0
442.0;fe80::c30c:0:0:7;30;0;0;0;0
443.0;fe80::c30c:0:0:2;30;0;0;0;0
443.0;fe80::c30c:0:0:c;0;156;0;0;1
443.0;fe80::c30c:0:0:5;0;0;23;0;0
444.0;fe80::c30c:0:0:5;30;0;3;0;0
444.0;fe80::c30c:0:0:4;0;0;16;0;0
444.0;fe80::c30c:0:0:c;0;210;0;0;1
445.0;fe80::c30c:0:0:2;0;0;11;0;0
445.0;fe80::c30c:0:0:c;0;258;0;0;1
445.0;fe80::c30c:0:0:3;0;0;5;0;0
446.0;fe80::c30c:0:0:4;30;0;0;0;0
446.0;fe80::c30c:0:0:3;0;0;3;0;0
446.0;fe80::c30c:0:0:7;30;0;0;0;0
446.0;fe80::c30c:0:0:b;0;0;33;0;0
446.0;fe80::c30c:0:0:a;36;0;0;0;0
446.0;fe80::c30c:0:0:6;30;0;0;0;0
446.0;fe80::c30c:0:0:8;60;0;0;0;0
447.0;fe80::c30c:0:0:9;60;0;0;0;0
447.0;fe80::c30c:0:0:2;30;0;0;0;0
447.0;fe80::c30c:0:0:5;30;0;0;0;0
447.0;fe80::c30c:0:0:a;24;0;0;0;0
447.0;fe80::c30c:0:0:b;0;0;28;0;0
448.0;fe80::c30c:0:0:4;30;0;0;0;0
448.0;fe80::c30c:0:0:c;0;124;0;0;1
448.0;fe80::c30c:0:0:a;0;0;2;0;0
449.0;fe80::c30c:0:0:4;0;0;36;0;0
449.0;fe80::c30c:0:0:c;0;188;0;0;1
450.0;fe80::c30c:0:0:c;0;156;0;0;1
450.0;fe80::c30c:0:0:b;30;0;0;0;0
451.0;fe80::c30c:0:0:c;0;137;0;0;1
451.0;fe80::c30c:0:0:9;0;0;11;0;0
451.0;fe80::c30c:0:0:a;30;0;0;0;0
451.0;fe80::c30c:0:0:8;30;0;0;0;0
452.0;fe80::c30c:0:0:5;30;0;0;0;0
452.0;fe80::c30c:0:0:c;0;175;0;0;1
452.0;fe80::c30c:0:0:6;30;0;0;0;0
452.0;fe80::c30c:0:0:b;30;0;0;0;0
453.0;fe80::c30c:0:0:9;30;0;0;0;0
453.0;fe80::c30c:0:0:5;0;0;28;0;0
453.0;fe80::c30c:0:0:2;0;0;3;0;0
453.0;fe80::c30c:0:0:c;0;135;0;0;1
453.0;fe80::c30c:0:0:b;0;0;36;0;0
454.0;fe80::c30c:0:0:4;30;0;18;0;0
454.0;fe80::c30c:0:0:c;0;75;14;0;1
454.0;fe80::c30c:0:0:3;0;0;31;0;0
455.0;fe80::c30c:0:0:2;58;0;0;0;0
455.0;fe80::c30c:0:0:4;30;0;0;0;0
455.0;fe80::c30c:0:0:c;0;102;0;0;1
455.0;fe80::c30c:0:0:a;28;0;0;0;0
456.0;fe80::c30c:0:0:c;0;156;0;0;1
456.0;fe80::c30c:0:0:9;30;0;0;0;0
456.0;fe80::c30c:0:0:b;30;0;0;0;0
456.0;fe80::c30c:0:0:7;11;0;0;0;0
457.0;fe80::c30c:0:0:c;0;140;0;0;1
457.0;fe80::c30c:0:0:9;0;0;64;0;0
457.0;fe80::c30c:0:0:7;49;0;0;0;0
458.0;fe80::c30c:0:0:c;0;124;31;0;1
458.0;fe80::c30c:0:0:3;0;0;14;0;0
458.0;fe80::c30c:0:0:b;0;0;37;0;0
458.0;fe80::c30c:0:0:8;30;0;0;0;0
459.0;fe80::c30c:0:0:4;0;0;98;0;0
459.0;fe80::c30c:0:0:3;0;0;244;0;0
459.0;fe80::c30c:0:0:2;0;0;60;0;0
459.0;fe80::c30c:0:0:c;0;9;0;0;1
459.0;fe80::c30c:0:0:b;30;0;0;0;0
460.0;fe80::c30c:0:0:2;30;0;0;0;0
460.0;fe80::c30c:0:0:a;30;0;0;0;0
460.0;fe80::c30c:0:0:8;30;0;0;0;0
461.0;fe80::c30c:0:0:5;60;0;184;0;0
461.0;fe80::c30c:0:0:6;60;0;0;0;0
461.0;fe80::c30c:0:0:7;30;0;0;0;0
462.0;fe80::c30c:0:0:5;0;0;74;0;0
462.0;fe80::c30c:0:0:4;30;0;0;0;0
462.0;fe80::c30c:0:0:2;0;0;55;0;0
462.0;fe80::c30c:0:0:b;0;0;26;0;0
463.0;fe80::c30c:0:0:a;0;0;10;0;0
463.0;fe80::c30c:0:0:4;0;0;38;0;0
463.0;fe80::c30c:0:0:9;30;0;0;0;0
463.0;fe80::c30c:0:0:b;0;0;3;0;0
464.0;fe80::c30c:0:0:c;0;225;0;0;1
465.0;fe80::c30c:0:0:c;0;243;0;0;1
465.0;fe80::c30c:0:0:3;0;0;19;0;0
466.0;fe80::c30c:0:0:c;0;156;0;0;1
466.0;fe80::c30c:0:0:3;0;0;4;0;0
466.0;fe80::c30c:0:0:a;5;0;0;0;0
466.0;fe80::c30c:0:0:9;0;0;27;0;0
467.0;fe80::c30c:0:0:4;30;0;0;0;0
467.0;fe80::c30c:0:0:9;30;0;0;0;0
467.0;fe80::c30c:0:0:7;30;0;0;0;0
467.0;fe80::c30c:0:0:2;30;0;0;0;0
467.0;fe80::c30c:0:0:5;30;0;14;0;0
467.0;fe80::c30c:0:0:a;25;0;0;0;0
467.0;fe80::c30c:0:0:b;21;0;0;0;0
468.0;fe80::c30c:0:0:c;0;179;0;0;1
468.0;fe80::c30c:0:0:b;9;0;0;0;0
468.0;fe80::c30c:0:0:8;30;0;0;0;0
469.0;fe80::c30c:0:0:c;0;275;0;0;1
470.0;fe80::c30c:0:0:c;0;170;0;0;1
470.0;fe80::c30c:0:0:3;0;0;70;0;0
470.0;fe80::c30c:0:0:b;0;0;8;0;0
471.0;fe80::c30c:0:0:4;30;0;0;0;0
471.0;fe80::c30c:0:0:3;0;0;62;0;0
471.0;fe80::c30c:0:0:9;0;0;18;0;0
471.0;fe80::c30c:0:0:5;28;0;68;0;0
471.0;fe80::c30c:0:0:6;30;0;0;0;0
471.0;fe80::c30c:0:0:c;0;0;31;0;1
471.0;fe80::c30c:0:0:b;0;0;3;0;0
471.0;fe80::c30c:0:0:8;30;0;0;0;0
472.0;fe80::c30c:0:0:7;26;0;0;0;0
472.0;fe80::c30c:0:0:5;2;0;0;0;0
472.0;fe80::c30c:0:0:2;30;0;73;0;0
472.0;fe80::c30c:0:0:a;30;0;0;0;0
472.0;fe80::c30c:0:0:6;30;0;0;0;0
473.0;fe80::c30c:0:0:c;0;66;0;0;1
473.0;fe80::c30c:0:0:9;30;0;0;0;0
473.0;fe80::c30c:0:0:b;0;0;8;0;0
473.0;fe80::c30c:0:0:7;4;0;0;0;0
474.0;fe80::c30c:0:0:c;0;246;0;0;1
475.0;fe80::c30c:0:0:c;0;156;0;0;1
475.0;fe80::c30c:0:0:b;30;0;0;0;0
476.0;fe80::c30c:0:0:4;0;0;126;0;0
476.0;fe80::c30c:0:0:9;0;0;32;0;0
476.0;fe80::c30c:0:0:3;0;0;120;0;0
476.0;fe80::c30c:0:0:5;30;0;0;0;0
476.0;fe80::c30c:0:0:a;0;0;26;0;0
476.0;fe80::c30c:0:0:6;30;0;0;0;0
476.0;fe80::c30c:0:0:8;30;0;0;0;0
477.0;fe80::c30c:0:0:4;30;0;95;0;0
477.0;fe80::c30c:0:0:3;0;0;192;0;0
477.0;fe80::c30c:0:0:b;30;0;89;0;0
477.0;fe80::c30c:0:0:9;20;0;0;0;0
478.0;fe80::c30c:0:0:4;0;0;38;0;0
478.0;fe80::c30c:0:0:9;10;0;0;0;0
478.0;fe80::c30c:0:0:7;30;0;0;0;0
478.0;fe80::c30c:0:0:2;0;0;27;0;0
478.0;fe80::c30c:0:0:5;0;0;37;0;0
478.0;fe80::c30c:0:0:a;30;0;0;0;0
478.0;fe80::c30c:0:0:c;0;104;0;0;1
479.0;fe80::c30c:0:0:2;30;0;0;0;0
479.0;fe80::c30c:0:0:c;0;117;0;0;1
480.0;fe80::c30c:0:0:c;0;247;0;0;1
481.0;fe80::c30c:0:0:4;30;0;0;0;0
481.0;fe80::c30c:0:0:c;0;65;0;0;1
481.0;fe80::c30c:0:0:b;30;0;8;0;0
481.0;fe80::c30c:0:0:8;30;0;0;0;0
482.0;fe80::c30c:0:0:9;30;0;0;0;0
482.0;fe80::c30c:0:0:7;30;0;0;0;0
482.0;fe80::c30c:0:0:5;30;0;0;0;0
482.0;fe80::c30c:0:0:2;5;0;0;0;0
482.0;fe80::c30c:0:0:a;30;0;9;0;0
482.0;fe80::c30c:0:0:c;0;52;0;0;1
482.0;fe80::c30c:0:0:b;0;0;35;0;0
483.0;fe80::c30c:0:0:2;25;0;0;0;0
483.0;fe80::c30c:0:0:c;0;33;0;0;1
483.0;fe80::c30c:0:0:9;0;0;7;0;0
